공고URL,직종코드,담당업무,직종,직무키워드,학력,경력,급여,근무형태,상세주소,모집인원,수집시각
https://www.jobkorea.co.kr/Recruit/GI_Read/5527690/Ext?siteCode=WN&sc=,151100,"당사는 기계, 가스, 상하수도 설비업체로 능력있는 설계원을 모집합니다. (주요업무) -기계설비(수처리) 공정 설계 및 관련 도면 작성 업무 -프로젝트의 전반적인 관리 및 일정 조율 -현장실사를 통한 설계, 현장관리 -관련 법규 및 규정을 준수하여 업무진행 -고객 요구사항을 반영한 맞춤형 솔루션 제공 (우대사항) -수처리 공정설계 및 관리 경험 -환경공학, 화학공학 등 관련 전공 학사 -*기계설비 관련 자격증 필수 (기사, 기능사등) *(전산응용, 공조냉동, 기계정비, 위험물, 용접, 배관, 전기 등) -협업 능력이 뛰어나신 분 Auto CAD / 3DCAD / 2D CAD 자격증 우대",기계공학 기술자 및 연구원,-,학력무관,경력,월급 250만원 이상,고용형태,"부산광역시 사하구 감천항로 221-9 (구평동, 2층)",1명,2026-09-08 21:06:37
https://www.jobkorea.co.kr/Recruit/GI_Read/5581806/Ext?siteCode=WN&sc=,026501,"[ 담당업무 ] • 사업장 산업안전보건 관리 체계 운영 및 산업재해 예방 관리 • 현장 위험성평가 실시 및 개선 대책 수립/적용 • 안전보건교육 실시 및 법적안전관리 이행 • 안전보건 관련 서류 작성 및 관리 • 기관 감독 대응 및 비상 상황 관리 • 소방시설 관리 • 시설물 유지 관리 • 총무업무 일반 [ 지원자격 ] • 안전관리자 경력 5년 이상 보유자 • 산업안전보건법 등 관계 법령 준수 및 대응 업무 수행 경력자 • 중대재해처벌법, 산업안전보건법 등 관련 법령에 대한 이해도가 높은 자 [ 우대사항 ] • 방산 분야 경험 보유자 • 제조업 공정 전반 이해 가능자 • ERP 시스템 활용 가능자",총무 및 일반 사무원,총무사무원,학력무관,경력,월급 350만원 이상,고용형태,부산광역시 강서구 녹산산단261로59번길 14 (송정동),1명,2026-09-08 21:06:37
https://www.jobkorea.co.kr/Recruit/GI_Read/5525208/Ext?siteCode=WN&sc=,028400,"자재 구매 및 관리, 납품 운전 필수(1톤수동운전 가능자)",자재관리 사무원,-,학력무관,관계없음,월급 300만원 ~ 300만원,고용형태,부산광역시 사하구 장평로 179 (장림동),1명,2026-09-08 21:06:38
https://www.jobkorea.co.kr/Recruit/GI_Read/5525788/Ext?siteCode=WN&sc=,904200,연근해 어업 작업 보조,어부 및 해녀,-,학력무관,경력,월급 215만원 ~ 215만원,고용형태,"부산광역시 사하구 다대동로 79-1, 부산 다대항 인근 앞바다 (다대동, 재성힐링파크2차)",2명,2026-09-08 21:06:38
https://www.jobkorea.co.kr/Recruit/GI_Read/5525770/Ext?siteCode=WN&sc=,550101,"주간보호센터입니다요양보호사 모집하고 있습니다1. 운전 가능하셔야 합니다(오전, 오후송영, 병원동행 등) 2. 근무시간은 1일 8시간(주40시간) 토요일/공휴일 근무가능자-대체휴일협의 3. 급여 :2,156,880원4. 주요업무 : 어르신 건강관리 및 보조 / 주간보호센터 운영 관련 업무/ 프로그램 참여 및 진행 / 어르신 송영 / 목욕 등 초보자, 경력자 상관없습니다.운전 보통1종 우대합니다.",요양보호사(노인요양사),요양보호사,학력무관,관계없음,월급 215만원 ~ 215만원,고용형태,부산광역시 북구 덕천로 80 (덕천동),1명,2026-09-08 21:06:38
https://www.jobkorea.co.kr/Recruit/GI_Read/5525163/Ext?siteCode=WN&sc=,890000,"(주)동남코리아 생산직 모집 담당업무 : 생산직(공압/MCT/생산보조) 지원자격 : 경력자 우대 급여조건 : 최저시급(10,320원)",기타 제조 관련 단순 종사원,-,학력무관,관계없음,"시급 10,320원 이상",고용형태,부산광역시 강서구 미음산단1로15번길 34 (구랑동),1명,2026-09-08 21:06:38
https://www.jobkorea.co.kr/Recruit/GI_Read/5525801/Ext?siteCode=WN&sc=,564900,"부산연제시니어클럽에서 영락공원(일반인부) 참여자 모집을 아래와 같이 합니다. *참여대상 : 만 60세이상 어르신 *모집인원 : 일반인부 10명 *주요업무 : 예지물 수거·정리 및 주변 환경 정비 등 *근무장소 : 부산광역시 금정구 금정도서관로 108 영락공원 *근무일 및 시간 -근로일 : 월~금요일 주 5일 근무(평일 우천 시 토,일 근무) -근무시간 : 07:00~16:00(※ 사업운영에 따라 근무시간 변동될 수 있음) *계약기간 : 2026년 08월 18일(화) ~ 2026년 9월 말까지(총 30일 근무예정)(※ 사업운영에 따라 근무일정 변동될 수 있음) *급여기준 : 시급 10,320원 *제출방법 : 방문 접수(서류 제출) *제출서류 -필수 서류: 1) 주민등록등본1부 2) 이력서(자유양식)1부 -선택 서류: 1) 장애인복지카드 또는 국가유공자증(해당자), 관련 자격증 사본(해당자) *자격요건 : 건강보험 직장가입자가 아닌 자 *방 문 처 : 부산 연제구 거제대로 215, 5층 (3호선 거제역 인근) * 면접일정은 서류합격자에게 개별통보 *입사일자 : 채용 확정 후 근무 시작 예정(※ 사업 운영 상황에 따라 근무 시작일은 변경될 수 있음) *접수기간 : 채용 시까지(모집인원 충원 시 마감) ※ 모집인원 충원 시 조기 마감될 수 있습니다. ※ 토·일요일 및 공휴일은 기관 휴관으로 방문 접수가 불가합니다. *문 의 : 하기철 담당자 (051-851-2190)",기타 서비스 관련 단순 종사원,-,학력무관,관계없음,"시급 10,320원 ~ 10,320원",고용형태,"부산광역시 금정구 금정도서관로 108, 영락공원 (두구동)",10명,2026-09-08 21:06:38
https://www.jobkorea.co.kr/Recruit/GI_Read/5529357/Ext?siteCode=WN&sc=,813213,"포스코에 납품하는 산업기계제작 금속가공 업체입니다. 기계보조원 모집합니다. 평균 근무시간 월~금요일 - 오전 08:00 ~ 오후 17:00 , 화,목요일 잔업시간 : 17:30 ~19:30 월,수,금요일 - 오전 08:00 ~ 오후 17:00 토요일 - 오전 08:00 ~ 오후 17 :00 (일이 있는경우만 출근) 점심시간 : 11:50 ~ 12:50(1시간), 석식시간 : 17:00 ~17:30(30분) 잔업은 화,목요일만 잔업합니다. 근로 기준법상 주52시간 기준으로 근무 합니다.",기타 금속공작기계 조작원 및 보조원,CNC밀링기보조원,학력무관,관계없음,"시급 10,320원 이상",고용형태,부산광역시 사상구 사상로367번길 64 (덕포동),2명,2026-09-08 21:06:38
https://www.jobkorea.co.kr/Recruit/GI_Read/5542966/Ext?siteCode=WN&sc=,836000,"선박용 배전기 구조, 조립업무이며 배선업무는 숙련되면 직급수당 지급합니다. 연장근로 수당(월,화,목,금 각2시간), 특근수당(격주 토요일 근무) , 선택 근무 입니다. 4대보험 .퇴직연금 적용됩니다. 연차있으며, 점심 제공 입니다.",전기·전자 부품 및 제품 조립원,-,학력무관,관계없음,"시급 10,320원 이상",고용형태,"부산광역시 강서구 녹산산업중로 113, 세인전기 (송정동)",2명,2026-09-08 21:06:39
https://www.jobkorea.co.kr/Recruit/GI_Read/5527450/Ext?siteCode=WN&sc=,027102,"직원중 한분이 출산 및 육아휴직을 이용하셔서 1년3개월동안 대체인력을 모십니다. 기장업체 세무회계 기장,결산 기타 세무관련 원천세신고등",회계 사무원(회계·세무 사무소),회계사무원(회계사무소),학력무관,경력,월급 261만원 이상,고용형태,"부산광역시 사상구 학감대로 252, 수성빌딩 303호 (감전동, 수성빌딩)",1명,2026-09-08 21:06:39
https://www.jobkorea.co.kr/Recruit/GI_Read/5527339/Ext?siteCode=WN&sc=,623004,"물류 보관창고 지게차 기사님 구합니다. 수습기간 3개월있습니다. 지게차 경력 3년이상 지원부탁드립니다.. 1. 입고된 파렛트 하차 및 정리 2. 출고 시 컨테이너 적입 작업 3. 목재팔레트, 플라스틱팔레트,톤백 등 다양한 종류 입.출고작업 4. 간단한 쇼링 및 라벨링 작업 5. 완성차 컨테이너 적입 등 물류 현장 및 공장에서 일하신 경험이 있으신 분들이 지원을 많이 해주시기 바랍니다. 인근 거주자 환영 자차 출퇴근이 가능하신 분 환영",지게차 운전원,지게차운전원,학력무관,경력,월급 290만원 ~ 300만원,고용형태,"부산광역시 강서구 과학산단2로3번길 102, 1층 더블피씨(주) (지사동)",1명,2026-09-08 21:06:40
https://www.jobkorea.co.kr/Recruit/GI_Read/5527730/Ext?siteCode=WN&sc=,026501,[모집직무] 회계 사무원 [직무소개] 회사의 효율적인 운영을 위한 정확성과 신뢰성 있는 자료 입력 및 관리를 담당하게 됩니다. [주요업무] - 전표 입력 및 관리 - 법인카드 관리 - 4대보험 관리 - 사무 관리 - 기타 업무 지시에 따른 업무 수행,총무 및 일반 사무원,총무사무원,학력무관,경력,월급 110만원 이상,고용형태,"부산광역시 강서구 녹산산단261로14번길 45-13, 1층 파인머트리얼즈 (송정동)",1명,2026-09-08 21:06:40
https://www.jobkorea.co.kr/Recruit/GI_Read/5529191/Ext?siteCode=WN&sc=,550101,"*센터 내 대상자 어르신 케어 - 4교대 근무(07:00~16:00 / 09:00~18:00 / 13:00~22:00 /22:00~익일09:00) - 근무표에 따라 휴무 - 임금: 월급 2,156,880원 - 이력서 사진부착(필수) - 요양보호사 자격증소지자 * 계약직(2개월) 1명 / 정규직 1명 ** 가급적 방문접수를 자제하여 주시고 고용24 .팩스 또는 이메일 접수 부탁드립니다. << 팩스 051-303-1250 / 이메일 jhhappy1001@naver.com 접수 >> ※ 서류 접수 후 합격자에 한해 별도 전화 연락 드립니다.",요양보호사(노인요양사),-,학력무관,관계없음,월급 215만원 이상,고용형태,"부산광역시 사상구 백양대로 687-23, 정향효마을 (덕포동)",3명,2026-09-08 21:06:40
https://www.jobkorea.co.kr/Recruit/GI_Read/5527437/Ext?siteCode=WN&sc=,532202,홀서빙 전반적인 업무 여성가능,일반 음식점 접객서빙원,홀써빙원(일반음식점),학력무관,경력,월급 295만원 ~ 310만원,고용형태,"부산광역시 수영구 연수로 410, 1층 (광안동)",1명,2026-09-08 21:06:40
https://www.jobkorea.co.kr/Recruit/GI_Read/5525480/Ext?siteCode=WN&sc=,550102,"● 재가요양보호사 ● 서구 망양로 ● 5등급 여자 어르신/ 94세 / 독거 ● 가사 도움, 식사도움 말 벗 등 ● 주5일/12:00~15:00 ● 포괄시급 13,200원(10,320원+제수당) ※ 동 구인은 실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로 시간이나 임금, 근무(예정) 등에 차이가 있을 수 있음",재가 요양보호사,-,학력무관,관계없음,"시급 10,320원 ~ 10,320원",고용형태,부산광역시 서구 망양로 161-9 (동대신동2가),1명,2026-09-08 21:06:41
https://www.jobkorea.co.kr/Recruit/GI_Read/5526383/Ext?siteCode=WN&sc=,822301,"1. 제관원(경력자), 산업기계제작 2. 연장 근무 필수 3. 출장 필수 4. 휴무 : 2주 토요일, 4주 토요일 5. 법정공휴일 휴무",제관원,제관원,학력무관,경력,월급 350만원 이상,고용형태,부산광역시 사상구 새벽로 37 (학장동),1명,2026-09-08 21:06:41
https://www.jobkorea.co.kr/Recruit/GI_Read/5527112/Ext?siteCode=WN&sc=,024101,"[모집직무] 한의원 홍보영상 제작 및 제품사진 촬영 [주요업무] - 한의원 정기적인 홍보 영상 제작 - 한의원 서비스 및 제품 사진 촬영 - 촬영 자료의 편집 및 후반 작업 - 사진 및 영상 콘텐츠의 컨셉 기획 - 한의원, 박람회 등 출장 업무 [자격요건] - 경력무관 (신입지원가능) - 학력무관 - 영상 촬영 및 편집을 할수있는 분 - 제품 사진 촬영 경험이 있으신 분 - 기획 의도를 콘텐츠로 풀 수 있는 분 - 기본 편집 툴을 다룰줄 아시는 분 - 일정 맞춰 꼼꼼히 마무리 하시는 분 - 보유역량 : adobe premiere, adobe aftereffects, adobe photoshop [근무조건] - 근무요일 : 월~금 / 오전 8:30 ~ 오후 5:30 (휴게시간 : 1시간) - 근무지 : 부산시 기장군 정관읍 곰내길 654-58 한도깨비원외탕전실 2공장 내 디자인실 - 연봉 : 3,200만원 (경력자 연봉조정 가능) - 연장/휴일수당 별도지급 (30분단위 정산) - 시용기간 : 3개월 (시용기간 중 급여 100% 지급, 급여 및 복리후생 정규직과 동일) - 입사 후 3개월의 시용기간을 거치며, 상호 업무 적합성을 확인하는 과정을 가집니다. - 3개월의 시용기간 종료 후 평가를 거쳐 정규직 전환여부를 최종 결정합니다. [우대사항] - 경력자 우대(연봉조정 가능) - 해당직무 경험자 - 포트폴리오 제출 필수 - 드론 업무 가능자 [복리후생] - 4대보험 가입 및 퇴직금 지급 - 연차휴가 부여 - 중식 제공 및 간식비 지원 - 경조휴가 및 경조사비 지원",광고·홍보 전문가,광고기획자,학력무관,관계없음,"연봉 3,200만원 ~ 3,200만원",고용형태,"부산광역시 기장군 정관읍 매학용수로 4, 설명한의원 부설 한도깨비원외탕전실",1명,2026-09-08 21:06:41
https://www.jobkorea.co.kr/Recruit/GI_Read/5525948/Ext?siteCode=WN&sc=,232904,"1. 급여 : 최저시급 (10,320원) 2. 근무내용 : 중증장애 근로자의 원활한 직무수행을 위한 전반적인 업무보조 - 부품조립 및 제품제조 등 임가공 업무보조 3. 근무시간 : 08:10 ~ 17:20 - 근로시간 8시간(매주 금요일 08:10~15:20, 6시간 근무) - 휴게시간 1시간 4. 근무장소 : 부산광역시 기장군 정관읍 산단7로 99-56 (주)티에스이 5. 지원요건(1,2 모두 해당자) 1) 근로지원인 온라인교육 이수자 - 근로지원인 Start Up! - 근로지원인 발달장애인 특별양성교육 2) 아래 요건중 하나에 충족하는 자(근로지원인 3유형 자격 해당자) - 재활·교육·심리·의료·기술 및 사회사업분야의 전문학사 이상의 학위를 소지한 사람 - 사회복지사, 직업상담사, 직업능력개발훈련교사, 특수교사, 정신보건전문요원 등 관련분야 자격증 소지자 - 직업재활 실시 기관 2년 이상 종사자, 장애인고용사업장 3년 이상 종사자 - 근로지원 서비스(장애인활동지원사 경력 포함)를 1년 이상 제공한 이력이 있는 자 중 공단의 발달장애인 근로지원인 양성교육 과정을 이수한 자",그 외 사회복지 종사원,-,학력무관,경력,"시급 10,320원 ~ 10,320원",고용형태,"부산광역시 기장군 산단7로 99-56, (주)티에스이",2명,2026-09-08 21:06:42
https://www.jobkorea.co.kr/Recruit/GI_Read/5525617/Ext?siteCode=WN&sc=,231100,"사하실버웰 주간보호센터 사회복지사 (경력자우대) * 업무 1. 팀워크를 존중하며 노인을 공경하는 사회복지사 모집 2. 노인주간보호센터 사회복지사 업무 전반과 입소 상담 3. 케어포 이용 수급자 관리 4. 어르신 송영 5. 2종 운전가능 필수(스타렉스가능자 1종 우대) 6. 경력자 우대 7. 미래의 시설장을 꿈꾸는 분 * 급여 : 2,157,000원 (식사 제공) (복리후생 - 주 40시간 근무시간 철저 준수 / 식사, 간식 제공 / 경조금 지원 / 자기개발 및 교육비 지원 / 팀 회식비 지원 / 유니폼 지급 / 목표달성 성과급 지급 / 장기근속장려금) * 근무시간 : 08:00~17:00 / 08:30~17:30 / 09:00~18:00 스케줄에 따른 근무 (월~토요일 중 주 5일 근무, 토요일이나 공휴일 근무 시 평일 대체휴무, 일요일 휴무) * 제출 서류 : 이력서, 사진, 사회복지사자격증 * 자격 : 실 운전 가능자 (1종 스타렉스 실 운전가능자 우대) * 지원 방법 : 워크넷 지원 및 방문 서류 접수 * 주소 : 부산 사하구 하신중앙로 170, 신평현대아이파크 상가동 5층 (사하실버웰주간보호센터)",사회복지사,-,학력무관,관계없음,월급 215만원 ~ 215만원,고용형태,"부산광역시 사하구 하신중앙로 170, 전체 (신평동, 신평현대아파트)",1명,2026-09-08 21:06:42
https://www.jobkorea.co.kr/Recruit/GI_Read/5524793/Ext?siteCode=WN&sc=,822201,"4kw와트 중국산 파이버레이저 조작 가능하신분 찾습니다 박판위주 가공입니다. 주로 간판, 인테리어 제품 생산입니다 박판 8 후판 2 비율입니다",판금기 조작원,금속가공판금기조작원,학력무관,경력,월급 300만원 이상,고용형태,부산광역시 해운대구 삼어로 184 (반여동),1명,2026-09-08 21:06:42
